,0
"Australia_Population ages 65 and above, female",388455.0460765567
"Australia_Population ages 65 and above, male",390837.81812475395
"Australia_Population ages 65 and above, total",779081.941302135
Australia_Population density (people per sq. km of land area),0.36324247718725045
Australia_Population in largest city,480958.8599351624
Australia_Population in urban agglomerations of more than 1 million,1807994.7377297885
"Australia_Population, female",1429744.41646563
"Australia_Population, male",1398581.2809471535
"Australia_Population, total",2828218.9791328525
"Australia_Portfolio equity, net inflows (BoP, current US$)",13760739919.52034
"Australia_Portfolio investment, net (BoP, current US$)",33970172864.658066
"Australia_PPP conversion factor, GDP (LCU per international $)",0.07452330239724617
"Australia_PPP conversion factor, private consumption (LCU per international $)",0.07259585057011075
"Australia_Preprimary education, duration (years)",0.0
Australia_Price level ratio of PPP conversion factor (GDP) to market exchange rate,0.22175230492814435
"Australia_Primary education, duration (years)",0.24973103811470743
"Australia_Primary education, pupils",180517.2823477011
"Australia_Primary income payments (BoP, current US$)",35834982451.64626
"Australia_Primary income receipts (BoP, current US$)",19182574532.868874
Australia_Primary school starting age (years),0.24973103811470743
"Australia_Probability of dying among adolescents ages 10-14 years (per 1,000)",0.1539285317922937
"Australia_Probability of dying among adolescents ages 15-19 years (per 1,000)",0.5622738305466888
"Australia_Probability of dying among children ages 5-9 years (per 1,000)",0.14308430479814996
"Australia_Probability of dying among youth ages 20-24 years (per 1,000)",0.7949214920809405
Australia_Real effective exchange rate index (2010 = 100),10.935149382391243
Australia_Refugee population by country or territory of asylum,16178.719563819977
Australia_Renewable internal freshwater resources per capita (cubic meters),3022.671269604193
"Australia_Renewable internal freshwater resources, total (billion cubic meters)",0.0
"Australia_Reserves and related items (BoP, current US$)",9085936934.213257
"Australia_Revenue, excluding grants (current LCU)",148064425343.3726
Australia_Rural population,277553.8343539087
"Australia_School enrollment, primary (gross), gender parity index (GPI)",0.009685761057025134
"Australia_Secondary education, duration (years)",0.0
"Australia_Secondary income receipts (BoP, current US$)",1906644560.6417212
"Australia_Secondary income, other sectors, payments (BoP, current US$)",1445021479.1936877
"Australia_Service exports (BoP, current US$)",19825963400.462162
"Australia_Service imports (BoP, current US$)",23890291724.139915
"Australia_Services, value added (constant 2015 US$)",217397834413.26923
"Australia_Services, value added (constant LCU)",303733989078.0406
"Australia_Services, value added (current LCU)",398194449803.6428
"Australia_Services, value added (current US$)",328842650018.4197
"Australia_Services, value added per worker (constant 2015 US$)",8673.413556574373
Australia_Sex ratio at birth (male births per female births),0.0020341334390884206
"Australia_Stocks traded, total value (current US$)",398822624110.38574
Australia_Subsidies and other transfers (current LCU),120753024865.27647
Australia_Surface area (sq. km),0.0
Australia_Tax revenue (current LCU),131935371837.92146
Australia_Taxes less subsidies on products (constant LCU),22731299309.613293
Australia_Taxes less subsidies on products (current LCU),35232394479.83625
Australia_Taxes less subsidies on products (current US$),29576432541.711666
Australia_Taxes on goods and services (current LCU),29506134892.74023
"Australia_Taxes on income, profits and capital gains (current LCU)",98758457947.0579
Australia_Taxes on international trade (current LCU),5221508422.297295
Australia_Terms of trade adjustment (constant LCU),55068112025.35448
Australia_Total fisheries production (metric tons),17711.525136255557
Australia_Total greenhouse gas emissions excluding LULUCF (Mt CO2e),43.81579879257355
Australia_Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),2.200391427833826
"Australia_Total reserves (includes gold, current US$)",16819357028.077215
Australia_Total reserves in months of imports,0.48072106999667663
Australia_Total reserves minus gold (current US$),16187137586.827019
Australia_Urban population,2561710.92769663
"Australia_Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",42.6984468911212
Australia_Women Business and the Law Index Score (scale 1-100),8.109580074115712
Australia_Young people (ages 15-24) newly infected with HIV,0.0
Austria_Adjusted net national income (constant 2015 US$),35869306770.23697
Austria_Adjusted net national income (current US$),85360308320.06671
Austria_Adjusted net national income per capita (constant 2015 US$),3063.351916967486
Austria_Adjusted net national income per capita (current US$),9081.092369404918
Austria_Adjusted savings: carbon dioxide damage (current US$),610962242.082742
Austria_Adjusted savings: consumption of fixed capital (current US$),21453414741.1206
Austria_Adjusted savings: education expenditure (current US$),5300539281.026985
Austria_Adjusted savings: energy depletion (current US$),139585954.6939735
Austria_Adjusted savings: mineral depletion (current US$),8235257.075524028
Austria_Adjusted savings: net forest depletion (current US$),69064815.52142988
Austria_Adjusted savings: particulate emission damage (current US$),32740016.026659243
"Austria_Adolescent fertility rate (births per 1,000 women ages 15-19)",4.677309786534753
Austria_Agricultural land (sq. km),1364.673772280277
"Austria_Agriculture, forestry, and fishing, value added (constant 2015 US$)",412871149.6014144
"Austria_Agriculture, forestry, and fishing, value added (constant LCU)",372119290.4472164
"Austria_Agriculture, forestry, and fishing, value added (current LCU)",679349458.4048171
"Austria_Agriculture, forestry, and fishing, value added (current US$)",904542111.550879
"Austria_Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",5384.104076094916
"Austria_Air transport, freight (million ton-km)",120.23111597466078
"Austria_Air transport, passengers carried",8265603.334495797
"Austria_Air transport, registered carrier departures worldwide",42559.529803096244
"Austria_Annual freshwater withdrawals, total (billion cubic meters)",0.1748803036046876
Austria_Aquaculture production (metric tons),786.6317635451765
Austria_Arable land (hectares per person),0.010831424612143451
Austria_Arable land (hectares),32581.31518426291
"Austria_Armed forces personnel, total",11651.133403333393
Austria_Arms exports (SIPRI trend indicator values),21754871.48534843
Austria_Arms imports (SIPRI trend indicator values),84543747.02655616
Austria_Average precipitation in depth (mm per year),0.0
"Austria_Birth rate, crude (per 1,000 people)",0.7378275720233491
Austria_Capture fisheries production (metric tons),40.46429654122165
Austria_Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),5.648402468497533
Austria_Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),0.8345573761543297
Austria_Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),0.021135563974404116
Austria_Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),2.413786678073958
Austria_Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),0.9231059302672815
Austria_Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),0.600012080810278
Austria_Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),0.37379068200931553
Austria_Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),2.102101663364139
Austria_Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),2.9887668036251362
Austria_Carbon dioxide (CO2) emissions from Waste (Mt CO2e),0.0020030138581969507
Austria_Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.023689595648525116
Austria_Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),0.03289013843317672
Austria_Cereal production (metric tons),454194.92747781257
Austria_Cereal yield (kg per hectare),654.7319428404401
Austria_Changes in inventories (current LCU),3134358296.108711
Austria_Changes in inventories (current US$),3462309237.679293
Austria_Compensation of employees (current LCU),4047841468.913106
Austria_Consumer price index (2010 = 100),18.10084288288263
Austria_Crop production index (2014-2016 = 100),6.831717452282051
"Austria_Death rate, crude (per 1,000 people)",0.45148795103993583
Austria_DEC alternative conversion factor (LCU per US$),0.10727616934739256
Austria_Discrepancy in expenditure estimate of GDP (constant LCU),0.0
Austria_Discrepancy in expenditure estimate of GDP (current LCU),562685974.8846129
Austria_Expense (current LCU),40291266357.28933
Austria_Exports as a capacity to import (constant LCU),47266682517.075005
Austria_Exports of goods and services (constant 2015 US$),56137122660.6622
Austria_Exports of goods and services (constant LCU),50596187872.17482
Austria_Exports of goods and services (current LCU),63700686231.066605
Austria_Exports of goods and services (current US$),75070759384.29039
Austria_External balance on goods and services (constant LCU),7854961070.36017
Austria_External balance on goods and services (current LCU),5603324914.061853
Austria_External balance on goods and services (current US$),6996593122.250792
"Austria_Fertility rate, total (births per woman)",0.04969663895001767
Austria_Fertilizer consumption (kilograms per hectare of arable land),25.675473461089084
Austria_F-gases emissions from Industrial Processes (Mt CO2e),0.2738319393939613
Austria_Final consumption expenditure (constant 2015 US$),29344941568.12756
Austria_Final consumption expenditure (constant LCU),26448490879.269794
Austria_Final consumption expenditure (current LCU),60401935409.24722
Austria_Final consumption expenditure (current US$),73921187896.28246
Austria_Fixed telephone subscriptions,224472.7285847427
Austria_Fixed telephone subscriptions (per 100 people),3.8290991107569936
Austria_Food production index (2014-2016 = 100),3.403394698442537
"Austria_Foreign direct investment, net inflows (BoP, current US$)",21941533524.851055
"Austria_Foreign direct investment, net outflows (BoP, current US$)",23172211635.622734
Austria_Forest area (sq. km),301.8188150810894
Austria_GDP (constant 2015 US$),50544081781.97014
Austria_GDP (constant LCU),45555200132.46371
Austria_GDP (current LCU),86240063584.76656
Austria_GDP (current US$),104812683465.93352
Austria_GDP deflator (base year varies by country),14.56390009268788
Austria_GDP deflator: linked series (base year varies by country),14.563900092687783
Austria_GDP per capita (constant 2015 US$),4376.187547468534
Austria_GDP per capita (constant LCU),3944.242184517016
Austria_GDP per capita (current LCU),8668.884336543671
Austria_GDP per capita (current US$),10972.67244594506
"Austria_GDP per capita, PPP (constant 2021 international $)",6075.807134122421
"Austria_GDP per capita, PPP (current international $)",14305.206045315672
Austria_GDP per person employed (constant 2021 PPP $),9681.273925853897
"Austria_GDP, PPP (constant 2021 international $)",70174344528.768
"Austria_GDP, PPP (current international $)",137783646677.37186
Austria_GDP: linked series (current LCU),86240063584.76617
Austria_General government final consumption expenditure (constant 2015 US$),9094275799.172604
Austria_General government final consumption expenditure (constant LCU),8196638250.908209
Austria_General government final consumption expenditure (current LCU),18370569260.80815
Austria_General government final consumption expenditure (current US$),22161457454.63224
Austria_GNI (constant 2015 US$),44687236362.17263
